མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།,,,,,
,,478,4,《པེ་》《སྣར་》,དཔྱོད།,
,760,479,1,《པེ་》《སྣར་》,པ།,
,,480,2,《པེ་》《སྣར་》,སྡུས།,
,,481,3,《པེ་》《སྣར་》,ཀ,
,,482,4,《པེ་》《སྣར་》,pལ།,
,,483,5,《པེ་》《སྣར་》,བཅད།,
,761,484,1,《པེ་》《སྣར་》,mརིས།,
,,485,2,《པེ་》《སྣར་》,mལྷ་རྣམས་ཀྱི།,
,,486,3,《པེ་》《སྣར་》,པོར།,
,,487,4,《པེ་》,རྣམས།,
,,488,5,《པེ་》《སྣར་》,བསྒོམ།,
,762,489,1,《པེ་》《སྣར་》,པོ།,
,,490,2,《པེ་》《སྣར་》,mབ།,
,,491,3,《པེ་》《སྣར་》,pཔོ།,
,,492,4,《པེ་》《སྣར་》,mབ།,
,,493,5,《པེ་》《སྣར་》,ནས།,
,,494,6,《པེ་》《སྣར་》,དེ།,
,763,495,1,《པེ་》《སྣར་》,པས།,
,,496,2,《པེ་》《སྣར་》,མ།,
,,497,3,《པེ་》《སྣར་》,pདེའི།,
,,498,4,《པེ་》《སྣར་》,དབྲི།,
,,499,5,《པེ་》《སྣར་》,གི།,
,,500,6,《པེ་》《སྣར་》,pདུ།,
,,501,7,《པེ་》《སྣར་》,ཛམ།,
,764,502,1,《པེ་》《སྣར་》,mགྱི།,
,,503,2,《པེ་》《སྣར་》,mདེ།,
,,504,3,《པེ་》《སྣར་》,pལྔ།,
,,505,4,《པེ་》《སྣར་》,mལྷ་རྣམས་ཀྱི།,
,,506,5,《པེ་》《སྣར་》,mཀྱང་།,
,,507,6,《པེ་》,ཚེའི།,
,,508,7,《སྣར་》,ཀྱིས།,
,,509,8,《པེ་》《སྣར་》,སྡུས།,
,,510,9,《པེ་》《སྣར་》,mཔ།,
,,511,10,《པེ་》《སྣར་》,ཀྱི།,
,765,512,1,《པེ་》《སྣར་》,mརྣམས།,
,,513,2,《པེ་》《སྣར་》,mནི།,
,766,514,1,《པེ་》《སྣར་》,འགྱུར།,
,,515,2,《པེ་》《སྣར་》,mཅན་རྣམས།,
,,516,3,《པེ་》《སྣར་》,mལ།,
,,517,4,《པེ་》《སྣར་》,རིམས་ཀྱིས།,
,,518,5,《པེ་》《སྣར་》,བསྣུན།,
,,519,6,《པེ་》《སྣར་》,བསྣུན།,
,767,520,1,《པེ་》《སྣར་》,ན།,
,,521,2,《པེ་》《སྣར་》,གཤེག་ཅིང་།,
,,522,3,《པེ་》《སྣར་》,འདི།,
,,523,4,《པེ་》《སྣར་》,mགང་།,
,,524,5,《པེ་》,འཚངས།,《སྣར་》,ཚངས།
,768,525,1,《པེ་》《སྣར་》,རླུང་།,
,,526,2,《སྣར་》,pབ།,
,,527,3,《པེ་》《སྣར་》,བོང་།,
,,528,4,《པེ་》《སྣར་》,ནས།,
,,529,5,《པེ་》《སྣར་》,བའི།,
,769,530,1,《པེ་》《སྣར་》,བསྲེག,
,,531,2,《པེ་》《སྣར་》,བསྲེག,
,,532,3,《པེ་》《སྣར་》,རྐུབ།,
,,533,4,《པེ་》,mནས།,
,,534,5,《པེ་》《སྣར་》,རྡུང་།,
,,535,6,《པེ་》《སྣར་》,ཞིང་།,
,770,536,1,《པེ་》《སྣར་》,བར།,
,,537,2,《པེ་》《སྣར་》,pགཉིས།,
,,538,3,《པེ་》《སྣར་》,ན།,
,,539,4,《སྣར་》,སྤྱི་བོ།,
,,540,5,《པེ་》《སྣར་》,mཚེ།,
,,541,6,《པེ་》《སྣར་》,mཀྱི།,
,,542,7,《པེ་》《སྣར་》,pགི།,
,,543,8,《པེ་》《སྣར་》,ནས།,
,,544,9,《པེ་》《སྣར་》,དེ།,
,,545,10,《པེ་》《སྣར་》,གཤིག,
,,546,11,《པེ་》《སྣར་》,གཤིག,
,,547,12,《པེ་》《སྣར་》,གཤིག,
,,548,13,《པེ་》《སྣར་》,གཤིག,
,771,549,1,《པེ་》《སྣར་》,དེ།,
,,550,2,《པེ་》《སྣར་》,གཅད།,
,,551,3,《པེ་》《སྣར་》,དཔྱད་ཀྱི།,
,,552,4,《སྣར་》,འབར་བར།,
,772,553,1,《པེ་》《སྣར་》,mཆེ་ལོང་།,
,,554,2,《པེ་》《སྣར་》,ནམ།,
,,555,3,《པེ་》《སྣར་》,mམ།,
,,556,4,《པེ་》《སྣར་》,གཞག,
,,557,5,《པེ་》《སྣར་》,pགི།,
,,558,6,《པེ་》《སྣར་》,སོ་གཏམ།,
,773,559,1,《པེ་》《སྣར་》,གཞག,
,,560,2,《པེ་》《སྣར་》,སོ་གཏམ།,
,,561,3,《པེ་》《སྣར་》,རྟེན།,
,,562,4,《པེ་》《སྣར་》,mགི།,
,,563,5,《པེ་》《སྣར་》,ལྷག་པ་སྟེ།,
,,564,6,《པེ་》《སྣར་》,གཤུལ།,
,,565,7,《པེ་》《སྣར་》,ཏེ།,
,,566,8,《པེ་》《སྣར་》,གཤིག,
,,567,9,《པེ་》《སྣར་》,mགི།,
,,568,10,《པེ་》《སྣར་》,pའཐོག་ཅིང་།,
,,569,11,《པེ་》《སྣར་》,སྐོལ།,
,774,570,1,《པེ་》《སྣར་》,ངོགས།,
,,571,2,《པེ་》《སྣར་》,mཀྱང་།,
,,572,3,《པེ་》《སྣར་》,ངོ་།།,
,,573,4,《པེ་》《སྣར་》,དཔྱད།,
,,574,5,《སྣར་》,ལ།,
,,575,6,《སྣར་》,ཟང་།,
,,576,7,《པེ་》《སྣར་》,སོ།,
,,577,8,《པེ་》《སྣར་》,ཀྱིས།,
,775,578,1,《པེ་》《སྣར་》,ཅེས།,
,,579,2,《པེ་》《སྣར་》,pབ།,
,,580,3,《པེ་》《སྣར་》,གྱུར།,
,,581,4,《པེ་》《སྣར་》,mཡང་།,
,,582,5,《པེ་》,ནོ།།,
,776,583,1,《པེ་》,mདང་།,
,,584,2,《པེ་》,དམིགས།,
,,585,3,《པེ་》《སྣར་》,རྙེད།,
,777,586,1,《པེ་》《སྣར་》,mདག,
,,587,2,《པེ་》《སྣར་》,འཐུང་བར།,
,,588,3,《པེ་》《སྣར་》,བཅད།,
,,589,4,《པེ་》《སྣར་》,གསོད།,
,,590,5,《པེ་》《སྣར་》,སྐྱབས།,
,,591,6,《པེ་》《སྣར་》,ལོ།,
,778,592,1,《པེ་》《སྣར་》,ལ།,
,,593,2,《པེ་》《སྣར་》,དགུར།,
,,594,3,《པེ་》《སྣར་》,བཅད།,
,,595,4,《པེ་》《སྣར་》,བསད།,
,,596,5,《པེ་》《སྣར་》,ཚོན།,
,,597,6,《སྣར་》,བསོད།,
,779,598,1,《པེ་》《སྣར་》,བཅད།,
,,599,2,《པེ་》《སྣར་》,གྱུར།,
,,600,3,《སྣར་》,ན།,
,,601,4,《པེ་》《སྣར་》,ལྟ།,
,,602,5,《པེ་》《སྣར་》,འབྲིད།,
,,603,6,《པེ་》《སྣར་》,དེ།,
,,604,7,《པེ་》《སྣར་》,བཀོང་།,
,,605,8,《པེ་》《སྣར་》,བཅད།,
,,606,9,《པེ་》《སྣར་》,བསད།,
,780,607,1,《པེ་》《སྣར་》,mདུད་འགྲོ་རྣམས་དང་།,
,,608,2,《པེ་》,འདྲེན་པར།,《སྣར་》,འདྲེན་པར།
,,609,3,《པེ་》《སྣར་》,བསྒྱུར།,
,,610,4,《པེ་》《སྣར་》,བའི།,
,,611,5,《པེ་》《སྣར་》,pབུ།,
,781,612,1,《པེ་》《སྣར་》,ཀྱིས།,
,,613,2,《ཅོ་》,བསྒྱུར།,
,,614,3,《པེ་》《སྣར་》,རང་།,
,,615,4,《པེ་》《སྣར་》,བརྩད་པས།,
,,616,5,《པེ་》《སྣར་》,ཆས།,
,,617,6,《པེ་》《སྣར་》,mཀྱི།,
,,618,7,《པེ་》,pས།,
,,619,8,《སྣར་》,ཞེས།,
,782,620,1,《སྣར་》,mཁྱོགས་དང་།,
,,621,2,《པེ་》《སྣར་》,དེ།,
,,622,3,《པེ་》《སྣར་》,གདུབ།,
,,623,4,《པེ་》《སྣར་》,འཕྲེང་།,
,,624,5,《པེ་》《སྣར་》,mཔ།,
,,625,6,《པེ་》《སྣར་》,དོ།།,
,783,626,1,《པེ་》《སྣར་》,སྤྱད།,
,,627,2,《པེ་》《སྣར་》,mཔ།,
,,628,3,《པེ་》《སྣར་》,སྤྱད།,
,,629,4,《པེ་》《སྣར་》,བསམ།,
,,630,5,《པེ་》《སྣར་》,mཞིག,
,784,631,1,《པེ་》《སྣར་》,གཞག,
,,632,2,《པེ་》《སྣར་》,བྱའོ།།,
,,633,3,《པེ་》,བཏེགས་ན་ནི་སྤར་ཅེས།,《སྣར་》,གཏེགས་པ་ནི་སྤར་ཅེས།
,,634,4,《སྣར་》,གི།,
,,635,5,《པེ་》《སྣར་》,སྲ།,
,,636,6,《པེ་》《སྣར་》,mསྡུག་ལ།,
,,637,7,《པེ་》《སྣར་》,བསྐྱེད།,
,,638,8,《པེ་》《སྣར་》,བཟང་།,
,785,639,1,《སྣར་》,འགྱུར།,
,,640,2,《པེ་》《སྣར་》,པའི།,
,,641,3,《པེ་》《སྣར་》,པོའི།,
,,642,4,《པེ་》《སྣར་》,mཕོངས་པའི།,
,,643,5,《པེ་》《སྣར་》,སྐྱེ་བ།,
,786,644,1,《པེ་》《སྣར་》,mཤིན་ཏུ་གཞོན་ཤ་ཅན་གྱི་བྱེ་བྲག་དང་།…...ཇི་ལྟ་ཇི་ལྟར་ལུས་ཤིན་ཏུ་ཆེ་བར་གྱུར་པ་དེ་ལྟ་དེ་ལྟར་སྡུག་བསྔལ་གྱི་བྲེ་བྲག་ཏུ་འགྱུར་རོ། །ཇི་ལྟ་ཇི་ལྟར་ལུས།,
,,645,2,《པེ་》《སྣར་》,གནོད།,
,,646,3,《པེ་》《སྣར་》,ཇི།,
,,647,4,《པེ་》《སྣར་》,mབཟང་པོ།,
,787,648,1,《པེ་》《སྣར་》,ཏོ།,
,,649,2,《པེ་》《སྣར་》,mལ།,
,,650,3,《པེ་》《སྣར་》,རྩ།,
,,651,4,《པེ་》《སྣར་》,ལས།,
,,652,5,《པེ་》《སྣར་》,འབྱུང་།,
,,653,6,《པེ་》《སྣར་》,mཔ།,
,,654,7,《པེ་》《སྣར་》,ལས།,
,788,655,1,《པེ་》《སྣར་》,བརྟེན།,
,,656,2,《པེ་》《སྣར་》,mདང་།,
,,657,3,《པེ་》《སྣར་》,བཅད།,
,,658,4,《པེ་》《སྣར་》,བཅད།,
,,659,5,《པེ་》《སྣར་》,བརྟེན།,
,,660,6,《པེ་》《སྣར་》,བརྟེན།,
,789,661,1,《པེ་》《སྣར་》,mཆོས་ཀྱི།,
,,662,2,《པེ་》《སྣར་》,པའི།,
,790,663,1,《པེ་》《སྣར་》,གྱི།,
,,664,2,《པེ་》《སྣར་》,mནི།,
,,665,3,《སྣར་》,ཀྱི།,
,,666,4,《པེ་》《སྣར་》,mཆོས་ཀྱི།,
,,667,5,《པེ་》《སྣར་》,མཐའ།,
,,668,6,《པེ་》《སྣར་》,ཀྱིས།,
,,669,7,《པེ་》《སྣར་》,pགི།,
,,670,8,《པེ་》《སྣར་》,བ།,
,,671,9,《པེ་》《སྣར་》,གྱུར།,
,,672,10,《པེ་》《སྣར་》,གྱུར་པ།,
,,673,11,《པེ་》《སྣར་》,བ་འགྱུར་བ།,
,791,674,1,《པེ་》《སྣར་》,པ།,
,,675,2,《པེ་》《སྣར་》,mདེ།,
,,676,3,《པེ་》《སྣར་》,ཕྱིར།,
,,677,4,《པེ་》《སྣར་》,pམ།,
,,678,5,《པེ་》《སྣར་》,mདཔེར་ན་ཕོལ་མིག་ཀུན་ནས་ཚ་བ་ལ་སྨན་…...ཚོར་བ་འབྱུང་བ་ཇི་ལྟར་བལྟ་ཞེ་ན།,
,,679,6,《སྣར་》,གྱིས།,
,792,680,1,《པེ་》《སྣར་》,pགསུམ་ཟེར།,
,,681,2,《སྣར་》,ཁམས་ཀྱི།,
,,682,3,《པེ་》《སྣར་》,mསྤྱོད་པ།,
,793,683,1,《པེ་》《སྣར་》,mནི།,
,,684,2,《པེ་》《སྣར་》,mབུད་མེད་རྣམས་ལ།,
,,685,3,《པེ་》《སྣར་》,ཁྱུད།,
,794,686,1,《པེ་》《སྣར་》,བཏང་།,
,,687,2,《པེ་》《སྣར་》,ལས།,
,,688,3,《པེ་》《སྣར་》,pདང་།,
,795,689,1,《པེ་》《སྣར་》,mསྤྲུལ་པ་དེ་དག,
,,690,2,《པེ་》《སྣར་》,དགའ་བའི།,
,,691,3,《པེ་》《སྣར་》,དགའ་བའི།,
,,692,4,《པེ་》《སྣར་》,mདེ།,
,,693,5,《པེ་》《སྣར་》,ཏེ།,
,796,694,1,《པེ་》《སྣར་》,གི།,
,797,695,1,《པེ་》《སྣར་》,mདག,
,,696,2,《པེ་》,mགང་།,
,,697,3,《པེ་》《སྣར་》,དེར།,
,,698,4,《པེ་》《སྣར་》,འཁྲུགས།,
,,699,5,《པེ་》《སྣར་》,ཀྱི།,
,,700,6,《པེ་》《སྣར་》,མ་ཡིན་པའི།,
,798,701,1,《སྣར་》,རྟེན།,
,,702,2,《པེ་》《སྣར་》,དེ།,
,799,703,1,《སྣར་》,བསྟེན།,
,,704,2,《པེ་》《སྣར་》,pདང་།,
,,705,3,《པེ་》《སྣར་》,གིས།,,,,,,
,,706,4,《པེ་》《སྣར་》,mཔ་དེ།,,,,,,
,800,707,1,《པེ་》,mཟས་ལ་བརྟེན་པའི་ལུས་ལ་བརྟེན་ནས།,,,,,,
,,708,2,《པེ་》《སྣར་》,རྟས།,,,,,,
,,709,3,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,710,4,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,711,5,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,712,6,《པེ་》《སྣར་》,mཔ།,,,,,,
,,713,7,《པེ་》,གྲུབ། ,,,,,,
,801,714,1,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,715,2,《པེ་》《སྣར་》,བལྟོས། ,,,,,,(ཆོས་ཚན་འདིའི་ནང་དུ་ལྟོས་ཞེས་པ་རྣམས་《པེ་》《སྣར་》ལ་བལྟོས་ཞེས་འཁོད་ཀྱང་བསྡུར་མཆན་དུ་བཀོད་མེད།)
,,716,3,《སྣར་》,འཚོལ།,,,,,,
,,717,4,《པེ་》《སྣར་》,གྱི།,,,,,,
,802,718,1,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,719,2,《པེ་》《སྣར་》,འཕེན།,,,,,,
,,720,3,《པེ་》《སྣར་》,pཡང་།,,,,,,
,803,721,1,《པེ་》《སྣར་》,mརྣམས་ཀྱི་ནང་ནས་འདུ་བྱེད།,
,,722,2,《པེ་》《སྣར་》,འགག,
,,723,3,《པེ་》《སྣར་》,པར།,
,,724,4,《པེ་》《སྣར་》,འགག,
,,725,5,《པེ་》《སྣར་》,mའདོད་པ་དང་ལྡན་པའི་དགེ་བའི་ཆོས་རྣམས་ནི།,
,,726,6,《པེ་》《སྣར་》,ཏེ།,
,804,727,1,《པེ་》《སྣར་》,mབྱས་པ་ཡང་།,
,805,728,1,《པེ་》《སྣར་》,རྟེན།,
,,729,2,《པེ་》《སྣར་》,ནས།,
,,730,3,《པེ་》《སྣར་》,mལ།,
,,731,4,《པེ་》《སྣར་》,གྱུར་པའི།,
,,732,5,《པེ་》《སྣར་》,pནི།,
,806,733,1,《སྣར་》,རྟེན།,
,,734,2,《པེ་》《སྣར་》,mལ།,
,,735,3,《པེ་》《སྣར་》,mའབྲས་བུ་ནི་གྲུབ་པའི་དོན་ཏོ།།,
,807,736,1,《པེ་》《སྣར་》,mནི།,
,,737,2,《པེ་》《སྣར་》,mཉིད།,
,,738,3,《པེ་》《སྣར་》,pདང་།,
,808,739,1,《པེ་》《སྣར་》,ཀྱིས།,
,,740,2,《པེ་》《སྣར་》,པར་དུས།,
,809,741,1,《པེ་》《སྣར་》,གང་ཡིན་ནོ།།,
,,742,2,《པེ་》《སྣར་》,mཔ།,
,,743,3,《པེ་》《སྣར་》,བསྐྱོད།,
,,744,4,《པེ་》《སྣར་》,ན།,
,,745,5,《པེ་》《སྣར་》,mཔ།,
,,746,6,《པེ་》《སྣར་》,mཅི་ཞིག་ཟེར།,
,,747,7,《སྣར་》,mཔ།,
,,748,8,《པེ་》《སྣར་》,འཁྲུག,
,810,749,1,《པེ་》《སྣར་》,པ།,
,,750,2,《པེ་》《སྣར་》,འཁྲུག,
,,751,3,《པེ་》《སྣར་》,ནི།,
,,752,4,《པེ་》《སྣར་》,འཁྲུག,
,,753,5,《པེ་》《སྣར་》,ལམ།,
,,754,6,《པེ་》《སྣར་》,འཁྲུག,
,811,755,1,《པེ་》《སྣར་》,mཔ།,
,,756,2,《པེ་》《སྣར་》,སྒོམ།,
,,757,3,《པེ་》《སྣར་》,ཀྱིས།,
,,758,4,《པེ་》《སྣར་》,ཅོལ།,
,812,759,1,《པེ་》《སྣར་》,བལྟ།,
,,760,2,《པེ་》《སྣར་》,བལྟ།,
,,761,3,《པེ་》《སྣར་》,དང་།,
,,762,4,《པེ་》《སྣར་》,སྒྲུབ།,
,813,763,1,《པེ་》《སྣར་》,བར།,
,,764,2,《པེ་》《སྣར་》,འཁྲུགས།,
